,Unnamed: 0,created_at,temp,hum,p25,p10
1082937,813359,2020-02-15 06:48:38,21.7,53.1,41.7,123.6
1083115,813537,2020-02-15 06:59:50,21.7,52.6,45.6,129.8
1084312,814734,2020-02-15 08:14:50,24.2,46.4,34.6,132.8
1084313,814735,2020-02-15 08:14:54,24.2,46.4,35.5,143.60001
1084314,814736,2020-02-15 08:14:58,24.2,46.5,36.0,153.89999
1084315,814737,2020-02-15 08:15:02,24.2,46.5,36.0,156.39999
1084316,814738,2020-02-15 08:15:06,24.2,46.5,36.0,158.10001
1084317,814739,2020-02-15 08:15:09,24.2,46.5,36.3,156.7
1084320,814742,2020-02-15 08:15:21,24.2,46.8,37.8,162.39999
1084324,814746,2020-02-15 08:15:36,24.2,47.2,35.9,131.10001
1084332,814754,2020-02-15 08:16:06,24.3,47.0,49.9,245.2
1084333,814755,2020-02-15 08:16:09,24.3,47.2,63.5,362.10001
1084334,814756,2020-02-15 08:16:13,24.3,47.2,76.2,466.10001
1084335,814757,2020-02-15 08:16:17,24.2,47.0,90.5,572.2000099999998
1084336,814758,2020-02-15 08:16:21,24.3,47.1,100.8,645.2000099999998
1084337,814759,2020-02-15 08:16:25,24.3,47.1,101.5,650.2000099999998
1084338,814760,2020-02-15 08:16:28,24.3,47.2,103.4,686.59998
1084339,814761,2020-02-15 08:16:32,24.3,47.4,103.1,690.0
1084340,814762,2020-02-15 08:16:36,24.3,47.6,90.5,593.2000099999998
1084341,814763,2020-02-15 08:16:40,24.3,47.8,81.5,534.2000099999998
1084342,814764,2020-02-15 08:16:43,24.3,47.8,72.8,466.39999000000006
1084343,814765,2020-02-15 08:16:47,24.3,47.8,62.2,399.89999
1084344,814766,2020-02-15 08:16:51,24.3,47.8,55.6,359.79999
1084345,814767,2020-02-15 08:16:55,24.4,47.8,57.9,378.79999
1084346,814768,2020-02-15 08:16:59,24.3,47.7,57.9,366.70001
1084347,814769,2020-02-15 08:17:02,24.3,47.6,58.9,372.29999
1084348,814770,2020-02-15 08:17:06,24.4,47.6,58.0,365.79999
1084349,814771,2020-02-15 08:17:10,24.3,47.3,58.1,352.70001
1084350,814772,2020-02-15 08:17:14,24.4,47.2,57.6,352.39999
1084351,814773,2020-02-15 08:17:17,24.4,47.1,56.0,342.29999
1084352,814774,2020-02-15 08:17:21,24.4,47.1,54.0,323.5
1084353,814775,2020-02-15 08:17:25,24.4,47.0,53.4,332.29999
1084354,814776,2020-02-15 08:17:29,24.4,47.0,52.8,323.0
1084355,814777,2020-02-15 08:17:33,24.4,47.0,50.5,295.60001
1084356,814778,2020-02-15 08:17:37,24.4,46.9,49.1,289.5
1084357,814779,2020-02-15 08:17:40,24.4,46.8,47.1,272.60001
1084358,814780,2020-02-15 08:17:44,24.4,46.9,45.5,256.70001
1084359,814781,2020-02-15 08:17:48,24.4,46.9,45.4,242.10001
1084360,814782,2020-02-15 08:17:52,24.4,46.9,45.1,240.8
1084361,814783,2020-02-15 08:17:55,24.4,46.9,44.6,221.7
1084362,814784,2020-02-15 08:17:59,24.4,46.9,43.9,220.39999
1084363,814785,2020-02-15 08:18:03,24.4,46.9,45.8,240.8
1084364,814786,2020-02-15 08:18:07,24.4,47.0,46.2,235.39999
1084365,814787,2020-02-15 08:18:10,24.4,47.1,47.0,250.8
1084366,814788,2020-02-15 08:18:14,24.4,47.1,48.8,261.70001
1084367,814789,2020-02-15 08:18:18,24.4,47.1,49.8,274.0
1084368,814790,2020-02-15 08:18:22,24.5,47.2,50.3,279.79999
1084369,814791,2020-02-15 08:18:25,24.4,47.1,52.1,306.20001
1084370,814792,2020-02-15 08:18:29,24.4,47.0,55.3,335.89999
1084371,814793,2020-02-15 08:18:33,24.4,46.9,56.4,348.60001
1084372,814794,2020-02-15 08:18:37,24.4,46.8,56.3,344.0
1084373,814795,2020-02-15 08:18:41,24.4,46.8,55.6,329.39999
1084374,814796,2020-02-15 08:18:44,24.5,46.9,53.8,322.0
1084375,814797,2020-02-15 08:18:48,24.5,47.0,53.5,326.10001
1084376,814798,2020-02-15 08:18:52,24.5,47.0,52.6,329.10001
1084377,814799,2020-02-15 08:18:56,24.5,47.1,51.3,311.5
1084378,814800,2020-02-15 08:18:59,24.5,47.1,49.2,292.20001
1084379,814801,2020-02-15 08:19:03,24.4,47.1,47.5,283.5
1084380,814802,2020-02-15 08:19:07,24.5,47.2,50.0,310.60001
1084381,814803,2020-02-15 08:19:11,24.5,47.3,52.1,336.60001
1084382,814804,2020-02-15 08:19:14,24.5,47.3,56.2,360.10001
1084383,814805,2020-02-15 08:19:18,24.5,47.3,59.1,388.79999
1084384,814806,2020-02-15 08:19:22,24.5,47.3,64.5,426.79999
1084385,814807,2020-02-15 08:19:26,24.5,47.2,76.3,512.2000099999998
1084386,814808,2020-02-15 08:19:29,24.5,47.2,82.0,555.5
1084387,814809,2020-02-15 08:19:33,24.5,47.2,89.5,601.09998
1084388,814810,2020-02-15 08:19:37,24.5,47.2,97.2,649.7999900000002
1084389,814811,2020-02-15 08:19:41,24.5,47.2,105.0,694.7000099999998
1084390,814812,2020-02-15 08:19:45,24.5,47.2,109.4,724.59998
1084391,814813,2020-02-15 08:19:48,24.5,47.2,115.9,754.90002
1084392,814814,2020-02-15 08:19:52,24.5,47.2,121.1,782.59998
1084393,814815,2020-02-15 08:19:56,24.5,47.2,117.9,759.09998
1084394,814816,2020-02-15 08:20:00,24.5,47.2,120.1,778.5
1084395,814817,2020-02-15 08:20:03,24.5,47.4,123.0,791.59998
1084396,814818,2020-02-15 08:20:07,24.6,47.5,124.6,800.7999900000002
1084397,814819,2020-02-15 08:20:11,24.5,47.5,125.2,813.7000099999998
1084398,814820,2020-02-15 08:20:15,24.5,47.6,123.8,804.5
1084399,814821,2020-02-15 08:20:21,24.5,47.6,120.4,790.7999900000002
1084400,814822,2020-02-15 08:20:25,24.5,47.6,116.5,765.40002
1084401,814823,2020-02-15 08:20:29,24.6,47.4,111.5,728.7999900000002
1084402,814824,2020-02-15 08:20:33,24.6,47.3,109.1,714.7999900000002
1084403,814825,2020-02-15 08:20:36,24.6,47.2,100.4,659.5
1084404,814826,2020-02-15 08:20:40,24.6,47.1,95.3,621.7000099999998
1084405,814827,2020-02-15 08:20:44,24.5,47.0,89.4,590.09998
1084406,814828,2020-02-15 08:20:48,24.6,46.9,86.0,552.90002
1084407,814829,2020-02-15 08:20:51,24.6,46.9,78.6,512.0
1084408,814830,2020-02-15 08:20:55,24.6,46.9,73.8,474.89999000000006
1084409,814831,2020-02-15 08:20:59,24.6,46.9,69.9,443.79999
1084410,814832,2020-02-15 08:21:03,24.6,47.0,66.5,419.70001
1084411,814833,2020-02-15 08:21:06,24.6,47.0,62.9,393.20001
1084412,814834,2020-02-15 08:21:10,24.6,46.9,60.0,375.29999
1084413,814835,2020-02-15 08:21:14,24.6,46.9,60.5,363.70001
1084414,814836,2020-02-15 08:21:18,24.6,46.9,60.8,375.60001
1084415,814837,2020-02-15 08:21:21,24.6,46.9,59.8,368.5
1084416,814838,2020-02-15 08:21:25,24.6,47.0,59.8,362.0
1084417,814839,2020-02-15 08:21:29,24.6,47.2,59.9,368.39999
1084418,814840,2020-02-15 08:21:33,24.6,47.3,59.9,371.20001
1084419,814841,2020-02-15 08:21:36,24.6,47.4,60.1,376.0
1084420,814842,2020-02-15 08:21:40,24.6,47.5,59.1,368.60001
1084421,814843,2020-02-15 08:21:44,24.6,47.6,56.7,355.5
1084422,814844,2020-02-15 08:21:48,24.6,47.7,56.0,351.60001
1084423,814845,2020-02-15 08:21:51,24.6,47.8,56.1,342.0
1084424,814846,2020-02-15 08:21:55,24.6,47.9,56.5,352.70001
1084425,814847,2020-02-15 08:21:59,24.6,47.9,56.4,336.60001
1084426,814848,2020-02-15 08:22:03,24.6,47.9,55.9,335.39999
1084427,814849,2020-02-15 08:22:07,24.6,47.8,55.7,331.60001
1084428,814850,2020-02-15 08:22:10,24.6,47.7,55.7,324.70001
1084429,814851,2020-02-15 08:22:14,24.7,47.6,55.9,323.89999
1084430,814852,2020-02-15 08:22:18,24.6,47.4,54.9,307.10001
1084431,814853,2020-02-15 08:22:22,24.6,47.3,55.5,315.10001
1084432,814854,2020-02-15 08:22:25,24.6,47.1,54.9,306.20001
1084433,814855,2020-02-15 08:22:29,24.6,47.0,52.4,292.60001
1084434,814856,2020-02-15 08:22:33,24.7,47.0,50.1,272.60001
1084435,814857,2020-02-15 08:22:37,24.7,47.0,48.8,261.79999
1084436,814858,2020-02-15 08:22:40,24.6,46.9,46.0,244.60001
1084437,814859,2020-02-15 08:22:44,24.7,46.9,44.2,224.3
1084438,814860,2020-02-15 08:22:48,24.7,46.9,41.3,198.7
1084442,814864,2020-02-15 08:23:03,24.7,46.7,36.3,130.7
1084451,814873,2020-02-15 08:23:37,24.7,46.1,33.8,115.6
1084453,814875,2020-02-15 08:23:44,24.7,46.2,33.8,127.2
1084454,814876,2020-02-15 08:23:48,24.7,46.2,34.0,128.3
1084458,814880,2020-02-15 08:24:03,24.7,45.9,36.5,130.8
1084485,814907,2020-02-15 08:25:45,24.8,46.9,33.9,123.5
1084486,814908,2020-02-15 08:25:48,24.8,46.8,34.3,127.3
1084488,814910,2020-02-15 08:25:56,24.9,46.9,34.5,133.5
1084491,814913,2020-02-15 08:26:07,24.9,46.9,34.8,132.2
1084492,814914,2020-02-15 08:26:11,24.8,46.9,34.4,131.39999
1088397,818819,2020-02-15 12:34:11,30.7,28.9,25.8,88.8
1088668,819090,2020-02-15 12:51:29,30.8,27.8,28.0,100.5
1088669,819091,2020-02-15 12:51:33,30.8,27.9,28.9,114.2
1088670,819092,2020-02-15 12:51:37,30.8,28.0,31.0,125.9
1088671,819093,2020-02-15 12:51:41,30.8,28.0,33.2,137.89999
1088672,819094,2020-02-15 12:51:44,30.8,28.4,33.9,141.5
1088673,819095,2020-02-15 12:51:48,30.8,28.5,34.4,138.10001
1088674,819096,2020-02-15 12:51:52,30.8,28.6,34.2,132.2
1088675,819097,2020-02-15 12:51:56,30.8,28.5,33.5,123.6
1093682,824104,2020-02-15 18:44:19,29.2,34.7,29.6,107.2
1093684,824106,2020-02-15 18:44:27,29.3,34.8,30.6,110.5
1093685,824107,2020-02-15 18:44:31,29.3,34.8,30.7,117.8
1093686,824108,2020-02-15 18:44:35,29.2,34.7,30.7,121.8
1093687,824109,2020-02-15 18:44:38,29.3,34.7,29.7,126.2
1093688,824110,2020-02-15 18:44:42,29.3,34.7,28.5,119.0
1098470,828892,2020-02-16 00:00:35,25.4,48.8,45.6,166.3
1098477,828899,2020-02-16 00:01:01,25.5,48.9,46.9,184.5
1098478,828900,2020-02-16 00:01:05,25.5,48.9,46.8,186.89999
1098479,828901,2020-02-16 00:01:09,25.4,48.8,47.4,187.0
1098480,828902,2020-02-16 00:01:13,25.4,48.8,47.7,202.10001
1098481,828903,2020-02-16 00:01:17,25.4,48.8,47.5,199.89999
1098482,828904,2020-02-16 00:01:20,25.4,48.8,48.3,210.10001
1098483,828905,2020-02-16 00:01:24,25.4,48.8,48.3,210.60001
1098484,828906,2020-02-16 00:01:28,25.4,48.8,47.3,214.89999
1098485,828907,2020-02-16 00:01:32,25.3,48.7,46.8,200.60001
1098486,828908,2020-02-16 00:01:36,25.4,48.8,46.3,198.8
1098487,828909,2020-02-16 00:01:39,25.3,48.8,46.0,198.89999
1098488,828910,2020-02-16 00:01:43,25.4,48.8,47.0,198.5
1098489,828911,2020-02-16 00:01:47,25.4,48.8,47.6,211.60001
1098490,828912,2020-02-16 00:01:51,25.3,48.8,47.5,203.89999
1098491,828913,2020-02-16 00:01:54,25.4,48.8,48.7,201.39999
1098492,828914,2020-02-16 00:01:58,25.4,48.9,49.3,198.3
1098493,828915,2020-02-16 00:02:02,25.3,48.8,49.2,206.89999
1098494,828916,2020-02-16 00:02:06,25.4,48.8,48.9,209.89999
1098495,828917,2020-02-16 00:02:10,25.4,48.9,49.0,226.3
1098496,828918,2020-02-16 00:02:13,25.4,48.9,48.0,219.7
1098497,828919,2020-02-16 00:02:18,25.4,48.9,47.3,209.2
1098498,828920,2020-02-16 00:02:22,25.4,48.9,46.8,204.0
1098499,828921,2020-02-16 00:02:25,25.4,48.9,46.0,210.3
1098500,828922,2020-02-16 00:02:29,25.4,48.9,45.2,200.8
1098501,828923,2020-02-16 00:02:33,25.4,48.9,45.0,195.10001
1098502,828924,2020-02-16 00:02:37,25.4,48.9,44.7,191.5
1098503,828925,2020-02-16 00:02:41,25.4,48.9,44.0,177.3
1098504,828926,2020-02-16 00:02:44,25.4,48.9,43.8,178.89999
1098506,828928,2020-02-16 00:02:52,25.4,48.9,43.0,181.0
1100077,830499,2020-02-16 01:42:24,24.9,51.2,33.2,117.5
1100078,830500,2020-02-16 01:42:27,24.9,51.2,32.7,114.3
1100079,830501,2020-02-16 01:42:31,24.9,51.3,32.2,111.5
1105194,835616,2020-02-16 07:05:12,22.7,58.6,46.6,139.0
1105196,835618,2020-02-16 07:05:19,22.8,58.6,47.6,145.3
1105201,835623,2020-02-16 07:05:38,22.7,58.5,48.6,153.10001
1105205,835627,2020-02-16 07:05:56,22.8,58.6,48.8,158.5
1105207,835629,2020-02-16 07:06:03,22.8,58.5,50.9,179.2
1105208,835630,2020-02-16 07:06:07,22.8,58.5,51.2,176.39999
1105209,835631,2020-02-16 07:06:11,22.8,58.5,52.6,189.7
1105210,835632,2020-02-16 07:06:15,22.8,58.5,53.5,204.39999
1105211,835633,2020-02-16 07:06:19,22.8,58.5,53.7,205.8
1105212,835634,2020-02-16 07:06:22,22.8,58.5,55.3,219.7
1105213,835635,2020-02-16 07:06:26,22.8,58.5,55.8,225.5
1105214,835636,2020-02-16 07:06:30,22.8,58.5,55.5,212.10001
1105216,835638,2020-02-16 07:06:37,22.8,58.4,55.4,223.60001
1105218,835640,2020-02-16 07:06:45,22.8,58.4,52.8,201.7
1105219,835641,2020-02-16 07:06:49,22.8,58.4,52.8,195.8
1105220,835642,2020-02-16 07:06:53,22.8,58.4,52.0,195.10001
1105221,835643,2020-02-16 07:06:56,22.8,58.4,51.8,198.60001
1105222,835644,2020-02-16 07:07:00,22.8,58.4,51.3,196.10001
1105223,835645,2020-02-16 07:07:04,22.8,58.4,50.5,190.89999
1105226,835648,2020-02-16 07:07:15,22.8,58.4,50.6,191.89999
1105227,835649,2020-02-16 07:07:19,22.8,58.4,50.1,183.2
1105230,835652,2020-02-16 07:07:30,22.8,58.3,49.8,172.89999
1105233,835655,2020-02-16 07:07:42,22.8,58.3,50.8,180.3
1105234,835656,2020-02-16 07:07:45,22.9,58.3,50.6,175.0
1105235,835657,2020-02-16 07:07:49,22.9,58.3,51.3,187.3
1105237,835659,2020-02-16 07:07:57,22.8,58.3,51.8,181.39999
1105238,835660,2020-02-16 07:08:00,22.9,58.3,51.3,175.60001
1105239,835661,2020-02-16 07:08:04,22.9,58.3,51.1,177.39999
1105240,835662,2020-02-16 07:08:08,22.9,58.3,50.5,177.2
1105270,835692,2020-02-16 07:10:01,23.0,58.2,49.8,156.5
1105271,835693,2020-02-16 07:10:05,23.0,58.2,50.4,163.0
1105272,835694,2020-02-16 07:10:09,23.0,58.2,50.6,165.2
1105273,835695,2020-02-16 07:10:13,23.0,58.2,50.7,165.89999
1105274,835696,2020-02-16 07:10:16,23.0,58.2,51.2,165.5
1105275,835697,2020-02-16 07:10:20,23.0,58.2,51.3,171.89999
1105276,835698,2020-02-16 07:10:24,23.0,58.2,52.0,172.89999
1105277,835699,2020-02-16 07:10:28,23.0,58.2,51.9,171.8
1105278,835700,2020-02-16 07:10:31,23.0,58.2,51.4,168.8
1105279,835701,2020-02-16 07:10:35,23.0,58.2,51.1,164.0
1105280,835702,2020-02-16 07:10:39,23.0,58.2,50.9,162.2
1105281,835703,2020-02-16 07:10:43,23.0,58.2,50.3,155.10001
1105284,835706,2020-02-16 07:10:54,23.0,58.1,49.6,159.8
1105288,835710,2020-02-16 07:11:09,23.1,58.1,48.8,158.5
1105290,835712,2020-02-16 07:11:17,23.1,58.1,49.6,163.7
1105293,835715,2020-02-16 07:11:28,23.1,58.0,51.1,179.8
1105294,835716,2020-02-16 07:11:32,23.0,58.0,51.7,177.10001
1105295,835717,2020-02-16 07:11:35,23.1,58.0,52.4,179.3
1105296,835718,2020-02-16 07:11:39,23.1,58.0,52.4,175.60001
1105297,835719,2020-02-16 07:11:43,23.1,58.0,53.0,180.89999
1105298,835720,2020-02-16 07:11:47,23.1,58.0,53.1,181.7
1105299,835721,2020-02-16 07:11:50,23.1,58.0,53.7,173.3
1105300,835722,2020-02-16 07:11:54,23.1,58.0,53.1,173.2
1105301,835723,2020-02-16 07:11:58,23.1,58.0,52.0,164.7
1105302,835724,2020-02-16 07:12:02,23.1,58.0,51.6,163.3
1105303,835725,2020-02-16 07:12:06,23.1,58.0,51.2,171.89999
1105307,835729,2020-02-16 07:12:21,23.1,58.0,51.0,174.0
1105311,835733,2020-02-16 07:12:36,23.1,57.9,52.4,183.39999
1105312,835734,2020-02-16 07:12:40,23.1,57.9,52.5,180.7
1105313,835735,2020-02-16 07:12:44,23.1,57.9,52.0,180.39999
1105314,835736,2020-02-16 07:12:48,23.1,57.9,52.7,180.3
1105315,835737,2020-02-16 07:12:51,23.1,57.9,52.6,176.7
1105316,835738,2020-02-16 07:12:55,23.1,57.9,53.4,179.39999
1105317,835739,2020-02-16 07:12:59,23.1,57.9,53.3,175.0
1105318,835740,2020-02-16 07:13:03,23.1,57.9,53.2,174.8
1105319,835741,2020-02-16 07:13:06,23.1,57.8,53.8,183.7
1105320,835742,2020-02-16 07:13:10,23.1,57.8,53.5,176.8
1105321,835743,2020-02-16 07:13:14,23.1,57.8,53.3,185.5
1105322,835744,2020-02-16 07:13:18,23.1,57.8,52.6,184.39999
1105323,835745,2020-02-16 07:13:21,23.1,57.8,52.6,192.5
1105324,835746,2020-02-16 07:13:25,23.1,57.8,53.5,196.39999
1105325,835747,2020-02-16 07:13:29,23.1,57.8,54.2,193.39999
1105326,835748,2020-02-16 07:13:33,23.1,57.8,55.0,199.5
1105327,835749,2020-02-16 07:13:36,23.1,57.8,54.7,196.7
1105329,835751,2020-02-16 07:13:44,23.1,57.7,55.5,196.10001
1105330,835752,2020-02-16 07:13:48,23.1,57.7,55.6,192.7
1105331,835753,2020-02-16 07:13:52,23.2,57.8,56.0,198.60001
1105332,835754,2020-02-16 07:13:55,23.2,57.8,54.5,194.5
1105333,835755,2020-02-16 07:13:59,23.2,57.8,53.7,203.8
1105334,835756,2020-02-16 07:14:03,23.2,57.8,53.6,198.3
1105335,835757,2020-02-16 07:14:07,23.2,57.8,53.8,193.7
1105336,835758,2020-02-16 07:14:10,23.2,57.8,54.3,190.5
1105337,835759,2020-02-16 07:14:14,23.2,57.7,54.5,203.7
1105338,835760,2020-02-16 07:14:18,23.2,57.7,55.5,204.7
1105339,835761,2020-02-16 07:14:22,23.2,57.7,55.0,195.89999
1105340,835762,2020-02-16 07:14:25,23.2,57.7,55.9,197.10001
1105341,835763,2020-02-16 07:14:29,23.1,57.6,55.8,197.89999
1105342,835764,2020-02-16 07:14:33,23.2,57.7,55.2,205.2
1105343,835765,2020-02-16 07:14:37,23.2,57.7,55.1,213.5
1105345,835767,2020-02-16 07:14:44,23.2,57.7,54.6,207.10001
1105346,835768,2020-02-16 07:14:48,23.2,57.6,53.6,214.10001
1105347,835769,2020-02-16 07:14:52,23.2,57.6,53.0,214.0
1105348,835770,2020-02-16 07:14:56,23.2,57.6,52.9,219.2
1105349,835771,2020-02-16 07:14:59,23.2,57.6,53.5,221.2
1105350,835772,2020-02-16 07:15:03,23.2,57.6,54.3,214.0
1105351,835773,2020-02-16 07:15:07,23.2,57.6,54.4,220.5
1105352,835774,2020-02-16 07:15:11,23.2,57.6,54.3,224.10001
1105353,835775,2020-02-16 07:15:16,23.2,57.7,54.4,223.10001
1105354,835776,2020-02-16 07:15:19,23.2,57.7,54.9,224.5
1105355,835777,2020-02-16 07:15:23,23.2,57.7,55.0,215.89999
1105356,835778,2020-02-16 07:15:27,23.2,57.7,55.1,215.3
1105358,835780,2020-02-16 07:15:34,23.2,57.6,55.3,212.8
1105360,835782,2020-02-16 07:15:42,23.2,57.6,56.2,204.2
1105361,835783,2020-02-16 07:15:46,23.2,57.6,56.2,205.7
1105362,835784,2020-02-16 07:15:50,23.2,57.6,56.0,206.39999
1105363,835785,2020-02-16 07:15:53,23.2,57.6,55.7,210.60001
1105367,835789,2020-02-16 07:16:08,23.2,57.5,55.5,225.89999
1105368,835790,2020-02-16 07:16:12,23.2,57.5,54.9,214.7
1105369,835791,2020-02-16 07:16:16,23.2,57.5,54.7,221.10001
1105371,835793,2020-02-16 07:16:23,23.2,57.5,54.3,219.5
1105372,835794,2020-02-16 07:16:27,23.2,57.5,53.4,208.2
1105373,835795,2020-02-16 07:16:31,23.2,57.5,54.1,202.2
1105374,835796,2020-02-16 07:16:35,23.3,57.6,55.0,207.39999
1105376,835798,2020-02-16 07:16:42,23.2,57.6,54.8,213.39999
1105377,835799,2020-02-16 07:16:46,23.2,57.6,54.7,205.3
1105378,835800,2020-02-16 07:16:50,23.2,57.6,54.6,203.60001
1105379,835801,2020-02-16 07:16:53,23.3,57.6,55.5,202.3
1105380,835802,2020-02-16 07:16:57,23.2,57.6,55.7,198.7
1105381,835803,2020-02-16 07:17:01,23.2,57.6,55.3,196.5
1105383,835805,2020-02-16 07:17:08,23.2,57.6,56.0,199.60001
1105384,835806,2020-02-16 07:17:12,23.2,57.5,55.5,195.5
1105385,835807,2020-02-16 07:17:16,23.2,57.5,56.7,207.5
1105386,835808,2020-02-16 07:17:20,23.2,57.5,56.8,211.10001
1105387,835809,2020-02-16 07:17:23,23.3,57.5,57.6,210.89999
1105388,835810,2020-02-16 07:17:27,23.2,57.5,57.8,220.8
1105389,835811,2020-02-16 07:17:31,23.2,57.5,57.7,221.60001
1105390,835812,2020-02-16 07:17:35,23.2,57.5,56.8,211.7
1105391,835813,2020-02-16 07:17:39,23.3,57.5,57.0,205.7
1105392,835814,2020-02-16 07:17:42,23.3,57.5,57.8,207.39999
1105394,835816,2020-02-16 07:17:50,23.2,57.5,57.3,192.2
1105396,835818,2020-02-16 07:17:58,23.3,57.5,56.3,190.2
1105397,835819,2020-02-16 07:18:01,23.3,57.5,57.2,185.5
1105398,835820,2020-02-16 07:18:05,23.3,57.5,57.7,191.2
1105399,835821,2020-02-16 07:18:09,23.3,57.5,57.1,193.8
1105401,835823,2020-02-16 07:18:16,23.3,57.5,57.3,190.0
1105402,835824,2020-02-16 07:18:20,23.3,57.5,57.2,191.0
1105403,835825,2020-02-16 07:18:24,23.3,57.5,57.6,188.10001
1105404,835826,2020-02-16 07:18:28,23.3,57.5,58.4,184.89999
1105405,835827,2020-02-16 07:18:31,23.3,57.5,57.5,180.0
1105406,835828,2020-02-16 07:18:35,23.3,57.5,58.0,178.10001
1105407,835829,2020-02-16 07:18:39,23.3,57.5,58.6,176.39999
1105408,835830,2020-02-16 07:18:43,23.3,57.5,58.6,179.3
1105409,835831,2020-02-16 07:18:46,23.3,57.5,59.2,184.2
1105410,835832,2020-02-16 07:18:50,23.3,57.4,59.7,192.8
1105411,835833,2020-02-16 07:18:54,23.3,57.5,59.2,195.10001
1105412,835834,2020-02-16 07:18:58,23.3,57.4,58.9,196.5
1105413,835835,2020-02-16 07:19:02,23.3,57.5,59.1,209.2
1105414,835836,2020-02-16 07:19:05,23.3,57.5,58.7,215.10001
1105415,835837,2020-02-16 07:19:09,23.3,57.5,58.6,215.7
1105416,835838,2020-02-16 07:19:13,23.3,57.5,58.6,215.89999
1105417,835839,2020-02-16 07:19:17,23.3,57.5,57.9,214.3
1105418,835840,2020-02-16 07:19:21,23.3,57.5,57.5,199.7
1105419,835841,2020-02-16 07:19:24,23.3,57.5,57.9,197.8
1105420,835842,2020-02-16 07:19:28,23.3,57.5,58.0,190.8
1105421,835843,2020-02-16 07:19:32,23.3,57.4,57.4,181.0
1105422,835844,2020-02-16 07:19:36,23.3,57.5,58.3,189.2
1105425,835847,2020-02-16 07:19:47,23.3,57.4,57.1,190.2
1105426,835848,2020-02-16 07:19:51,23.3,57.4,56.7,197.2
1105427,835849,2020-02-16 07:19:54,23.3,57.4,56.2,196.0
1105428,835850,2020-02-16 07:19:58,23.3,57.4,56.3,204.10001
1105429,835851,2020-02-16 07:20:02,23.3,57.4,56.2,208.0
1105430,835852,2020-02-16 07:20:06,23.3,57.3,55.9,206.8
1105431,835853,2020-02-16 07:20:09,23.3,57.3,55.7,215.10001
1105433,835855,2020-02-16 07:20:17,23.3,57.3,57.0,206.7
1105434,835856,2020-02-16 07:20:21,23.3,57.3,57.1,202.39999
1105435,835857,2020-02-16 07:20:24,23.3,57.3,57.6,200.89999
1105436,835858,2020-02-16 07:20:28,23.4,57.3,57.1,192.8
1105437,835859,2020-02-16 07:20:32,23.4,57.4,58.4,189.60001
1105438,835860,2020-02-16 07:20:36,23.3,57.4,58.8,185.3
1105439,835861,2020-02-16 07:20:40,23.3,57.4,59.7,185.0
1105440,835862,2020-02-16 07:20:43,23.4,57.4,59.6,180.39999
1105441,835863,2020-02-16 07:20:47,23.3,57.4,60.4,194.2
1105442,835864,2020-02-16 07:20:51,23.4,57.4,60.6,200.5
1105443,835865,2020-02-16 07:20:55,23.4,57.4,60.7,193.2
1105444,835866,2020-02-16 07:20:58,23.4,57.5,61.4,197.2
1105445,835867,2020-02-16 07:21:02,23.4,57.5,62.1,203.0
1105446,835868,2020-02-16 07:21:06,23.4,57.5,62.4,201.10001
1105447,835869,2020-02-16 07:21:10,23.4,57.5,62.5,199.60001
1105448,835870,2020-02-16 07:21:13,23.4,57.5,62.8,198.39999
1105449,835871,2020-02-16 07:21:17,23.4,57.5,62.9,193.60001
1105450,835872,2020-02-16 07:21:21,23.4,57.6,64.1,189.7
1105451,835873,2020-02-16 07:21:25,23.4,57.6,65.6,198.0
1105452,835874,2020-02-16 07:21:29,23.4,57.6,66.8,201.5
1105453,835875,2020-02-16 07:21:32,23.4,57.6,65.4,189.89999
1105454,835876,2020-02-16 07:21:36,23.3,57.6,64.3,184.10001
1105455,835877,2020-02-16 07:21:40,23.4,57.6,64.2,178.60001
1105456,835878,2020-02-16 07:21:44,23.3,57.6,64.0,179.60001
1105459,835881,2020-02-16 07:21:55,23.4,57.6,59.7,164.2
1105460,835882,2020-02-16 07:21:59,23.3,57.5,58.2,169.3
1105461,835883,2020-02-16 07:22:02,23.4,57.5,58.0,177.5
1105464,835886,2020-02-16 07:22:14,23.4,57.5,56.9,176.7
1105465,835887,2020-02-16 07:22:17,23.3,57.4,56.8,174.8
1105466,835888,2020-02-16 07:22:21,23.3,57.4,56.5,177.2
1105467,835889,2020-02-16 07:22:25,23.4,57.5,57.4,188.10001
1105468,835890,2020-02-16 07:22:29,23.4,57.5,57.1,176.60001
1105470,835892,2020-02-16 07:22:36,23.3,57.5,57.4,172.5
1105472,835894,2020-02-16 07:22:44,23.3,57.4,57.8,172.2
1105473,835895,2020-02-16 07:22:47,23.3,57.4,58.8,181.10001
1105477,835899,2020-02-16 07:23:03,23.4,57.5,58.9,169.10001
1105478,835900,2020-02-16 07:23:06,23.3,57.5,59.8,182.0
1105479,835901,2020-02-16 07:23:10,23.3,57.5,60.3,183.10001
1105480,835902,2020-02-16 07:23:14,23.3,57.5,60.6,191.7
1105481,835903,2020-02-16 07:23:18,23.3,57.5,59.3,183.39999
1105482,835904,2020-02-16 07:23:21,23.3,57.5,59.6,189.7
1105483,835905,2020-02-16 07:23:25,23.3,57.5,59.3,182.2
1105484,835906,2020-02-16 07:23:29,23.3,57.5,58.5,178.60001
1105485,835907,2020-02-16 07:23:33,23.4,57.6,59.0,173.10001
