,created_at,temp,hum,p25,p10
513626,2020-03-04 07:39:00,23.2,88.1,143.8,210.3
513628,2020-03-04 07:39:00,23.2,88.0,140.7,203.39999
513629,2020-03-04 07:40:00,23.2,88.1,140.5,207.8
513630,2020-03-04 07:40:00,23.2,88.1,139.39999,208.60001
513631,2020-03-04 07:40:00,23.2,88.0,140.39999,210.0
513633,2020-03-04 07:41:00,23.3,88.0,138.3,205.8
513634,2020-03-04 07:41:00,23.3,87.9,137.7,200.60001
513635,2020-03-04 07:41:00,23.4,87.8,138.3,195.10001
513636,2020-03-04 07:42:00,23.4,87.6,138.2,197.39999
513637,2020-03-04 07:42:00,23.4,87.6,139.39999,199.39999
513638,2020-03-04 07:42:00,23.4,87.5,140.60001,197.7
513639,2020-03-04 07:42:00,23.4,87.4,139.3,205.7
513640,2020-03-04 07:43:00,23.4,87.2,139.7,211.60001
513641,2020-03-04 07:43:00,23.4,87.1,137.89999,203.2
513642,2020-03-04 07:43:00,23.5,87.2,138.7,211.10001
513644,2020-03-04 07:44:00,23.5,86.9,138.39999,200.3
513645,2020-03-04 07:44:00,23.5,86.8,136.2,200.39999
513646,2020-03-04 07:44:00,23.6,86.6,138.10001,196.5
513647,2020-03-04 07:45:00,23.6,86.5,137.60001,208.39999
513648,2020-03-04 07:45:00,23.6,86.5,138.3,207.60001
513649,2020-03-04 07:45:00,23.6,86.5,140.8,201.7
513650,2020-03-04 07:46:00,23.4,86.4,138.39999,202.3
513653,2020-03-04 07:46:00,23.7,86.1,135.10001,199.2
513654,2020-03-04 07:47:00,23.7,86.1,136.7,204.39999
513655,2020-03-04 07:47:00,23.7,85.9,137.39999,202.60001
513656,2020-03-04 07:47:00,23.7,85.7,137.2,207.7
513657,2020-03-04 07:48:00,23.7,85.7,136.7,201.10001
513658,2020-03-04 07:48:00,23.7,85.6,138.0,191.60001
513659,2020-03-04 07:48:00,23.7,85.5,138.7,198.89999
513662,2020-03-04 07:49:00,23.7,85.5,138.3,199.5
513663,2020-03-04 07:49:00,23.7,85.3,137.2,203.8
513665,2020-03-04 07:50:00,23.7,85.1,139.7,203.8
513666,2020-03-04 07:50:00,23.7,85.1,138.7,201.2
513669,2020-03-04 07:51:00,23.7,84.8,137.3,197.2
513670,2020-03-04 07:51:00,23.7,84.8,138.0,202.10001
513671,2020-03-04 07:52:00,23.7,84.6,139.3,202.2
513672,2020-03-04 07:52:00,23.8,84.7,137.10001,193.39999
513673,2020-03-04 07:52:00,23.7,84.5,136.5,195.5
513676,2020-03-04 07:53:00,23.8,84.3,137.2,205.39999
513678,2020-03-04 07:54:00,23.8,83.9,141.39999,196.39999
513679,2020-03-04 07:54:00,23.9,83.8,139.3,197.2
513680,2020-03-04 07:54:00,23.9,83.7,138.7,198.8
513682,2020-03-04 07:55:00,23.9,82.9,143.8,217.39999
513683,2020-03-04 07:55:00,23.9,82.9,143.89999,217.0
513684,2020-03-04 07:55:00,23.9,83.1,143.2,217.89999
513685,2020-03-04 07:56:00,23.9,83.2,141.2,200.7
513686,2020-03-04 07:56:00,23.9,83.2,141.3,199.8
513687,2020-03-04 07:56:00,23.9,83.2,141.10001,203.0
513689,2020-03-04 07:57:00,23.9,83.1,138.8,212.8
513690,2020-03-04 07:57:00,23.9,83.1,139.89999,212.2
513693,2020-03-04 07:58:00,24.0,82.8,141.0,211.5
513695,2020-03-04 07:58:00,24.0,82.3,144.8,218.89999
513696,2020-03-04 07:59:00,23.8,82.1,146.2,213.3
513697,2020-03-04 07:59:00,24.0,82.2,141.89999,205.10001
513698,2020-03-04 07:59:00,24.0,82.1,139.3,195.2
513699,2020-03-04 08:00:00,23.9,81.7,140.10001,202.5
513701,2020-03-04 08:00:00,24.0,82.1,143.5,211.8
513703,2020-03-04 08:01:00,23.9,82.1,140.5,211.7
513705,2020-03-04 08:01:00,24.0,81.9,137.39999,203.3
513706,2020-03-04 08:02:00,24.0,82.0,139.10001,205.0
513707,2020-03-04 08:02:00,24.0,81.9,140.3,200.0
513708,2020-03-04 08:02:00,24.0,81.9,139.5,202.10001
513710,2020-03-04 08:03:00,24.2,82.1,137.3,199.3
513711,2020-03-04 08:03:00,24.0,82.0,138.60001,201.2
513712,2020-03-04 08:03:00,24.0,81.9,136.8,199.2
513714,2020-03-04 08:04:00,24.0,81.8,134.3,191.0
513717,2020-03-04 08:05:00,23.9,81.7,135.10001,191.7
513719,2020-03-04 08:05:00,24.0,81.9,134.3,197.89999
513720,2020-03-04 08:06:00,23.9,82.0,135.39999,196.8
513721,2020-03-04 08:06:00,23.9,82.1,135.7,197.3
513722,2020-03-04 08:06:00,23.9,82.2,131.5,191.89999
513723,2020-03-04 08:06:00,23.9,82.3,130.39999,181.3
513724,2020-03-04 08:07:00,23.9,82.4,131.2,183.2
513725,2020-03-04 08:07:00,23.9,82.3,129.60001,187.10001
513726,2020-03-04 08:07:00,23.9,82.1,131.60001,184.7
513727,2020-03-04 08:08:00,23.9,82.2,130.3,185.8
513733,2020-03-04 08:09:00,23.7,82.2,129.5,186.10001
513734,2020-03-04 08:10:00,23.7,82.3,129.0,180.7
513737,2020-03-04 08:10:00,23.5,82.7,126.9,177.7
513738,2020-03-04 08:11:00,23.6,82.8,125.8,175.2
513739,2020-03-04 08:11:00,23.6,82.6,125.4,177.7
513740,2020-03-04 08:11:00,23.6,82.7,125.8,181.60001
513741,2020-03-04 08:12:00,23.5,82.7,126.8,178.89999
513742,2020-03-04 08:12:00,23.6,82.9,125.7,173.8
513744,2020-03-04 08:12:00,23.5,83.0,128.0,180.89999
513746,2020-03-04 08:13:00,23.5,83.1,124.9,173.60001
513749,2020-03-04 08:14:00,23.6,83.1,123.5,167.10001
513750,2020-03-04 08:14:00,23.6,83.1,122.5,169.0
513752,2020-03-04 08:15:00,23.7,83.2,122.1,173.3
513753,2020-03-04 08:15:00,23.6,82.8,121.3,169.5
513755,2020-03-04 08:16:00,23.7,82.8,118.1,164.10001
513756,2020-03-04 08:16:00,23.7,82.7,118.8,166.10001
513758,2020-03-04 08:16:00,23.8,82.5,116.9,157.3
513759,2020-03-04 08:17:00,23.8,82.3,117.8,162.7
513760,2020-03-04 08:17:00,23.8,82.3,118.2,161.5
513761,2020-03-04 08:17:00,23.8,82.3,118.0,159.10001
513762,2020-03-04 08:18:00,23.8,82.3,117.0,159.3
513765,2020-03-04 08:18:00,23.9,82.4,114.0,160.2
513766,2020-03-04 08:19:00,23.9,82.3,115.1,155.60001
513767,2020-03-04 08:19:00,23.9,82.3,116.8,158.39999
513768,2020-03-04 08:19:00,23.9,82.1,116.3,159.8
513769,2020-03-04 08:20:00,24.0,82.1,115.0,157.60001
513770,2020-03-04 08:20:00,24.0,82.1,116.6,162.8
513772,2020-03-04 08:20:00,24.1,81.9,118.7,159.8
513773,2020-03-04 08:21:00,24.1,81.8,121.7,163.2
513774,2020-03-04 08:21:00,24.1,81.7,120.7,167.8
513775,2020-03-04 08:21:00,24.2,81.7,119.0,167.5
513777,2020-03-04 08:22:00,24.2,81.6,120.0,163.3
513778,2020-03-04 08:22:00,24.3,81.7,117.8,157.8
513779,2020-03-04 08:22:00,24.3,81.6,117.2,161.5
513780,2020-03-04 08:23:00,24.3,81.4,118.5,166.3
513784,2020-03-04 08:24:00,24.4,81.0,121.6,170.2
513785,2020-03-04 08:24:00,24.4,80.8,124.2,174.2
513787,2020-03-04 08:25:00,24.4,80.7,123.7,170.39999
513788,2020-03-04 08:25:00,24.5,80.7,122.2,168.2
513790,2020-03-04 08:25:00,24.4,80.7,123.4,173.2
513792,2020-03-04 08:26:00,24.5,80.6,122.8,171.7
513793,2020-03-04 08:26:00,24.5,80.6,124.6,176.3
513794,2020-03-04 08:27:00,24.5,80.4,123.7,170.2
513795,2020-03-04 08:27:00,24.4,80.2,124.0,171.3
513796,2020-03-04 08:27:00,24.5,80.2,122.9,170.3
513797,2020-03-04 08:27:00,24.5,80.2,121.5,164.89999
513798,2020-03-04 08:28:00,24.6,80.1,120.7,163.39999
513799,2020-03-04 08:28:00,24.6,80.1,120.9,165.60001
513800,2020-03-04 08:28:00,24.9,80.0,119.4,164.0
513802,2020-03-04 08:29:00,24.6,79.5,120.9,173.10001
513803,2020-03-04 08:29:00,24.6,79.5,118.9,167.8
513804,2020-03-04 08:29:00,24.6,79.5,116.9,162.89999
513806,2020-03-04 08:30:00,24.6,79.5,116.0,163.60001
513807,2020-03-04 08:30:00,24.6,79.6,115.2,155.5
513808,2020-03-04 08:31:00,24.6,79.7,114.1,148.3
513809,2020-03-04 08:31:00,24.6,79.6,114.0,153.89999
513810,2020-03-04 08:31:00,24.6,79.7,113.9,155.5
513811,2020-03-04 08:31:00,24.6,79.6,113.5,159.10001
513812,2020-03-04 08:32:00,24.6,79.4,113.6,156.10001
513813,2020-03-04 08:32:00,24.6,79.3,113.2,154.3
513814,2020-03-04 08:32:00,24.7,79.4,111.6,152.5
513815,2020-03-04 08:33:00,24.7,79.2,110.8,151.5
513816,2020-03-04 08:33:00,24.7,79.1,109.4,145.89999
513817,2020-03-04 08:33:00,24.7,79.0,110.0,149.89999
513821,2020-03-04 08:34:00,24.8,78.0,103.3,138.10001
513823,2020-03-04 08:35:00,24.9,77.7,104.0,136.7
514096,2020-03-04 09:53:00,28.1,48.5,38.1,127.3
514097,2020-03-04 09:54:00,28.1,48.5,36.9,106.2
515592,2020-03-04 17:17:00,32.7,34.2,22.7,94.6
515593,2020-03-04 17:18:00,32.6,34.1,21.5,75.3
515595,2020-03-04 17:18:00,32.6,34.3,20.5,71.2
516592,2020-03-04 22:11:00,27.9,45.7,31.0,77.4
516593,2020-03-04 22:12:00,27.9,45.7,30.2,76.9
518331,2020-03-05 06:59:00,19.6,54.3,48.7,151.3
518332,2020-03-05 06:59:00,19.6,54.4,49.7,175.39999
518333,2020-03-05 06:59:00,19.6,54.3,49.4,176.60001
518334,2020-03-05 07:00:00,19.7,54.1,52.1,190.7
518335,2020-03-05 07:00:00,19.7,54.0,53.1,194.60001
518336,2020-03-05 07:00:00,19.7,53.9,53.3,195.0
518337,2020-03-05 07:01:00,19.7,53.9,52.3,178.8
518338,2020-03-05 07:01:00,19.8,53.7,52.8,164.10001
518339,2020-03-05 07:01:00,19.9,53.9,54.9,228.39999
518340,2020-03-05 07:01:00,19.9,54.2,56.1,276.5
518341,2020-03-05 07:02:00,19.9,54.3,53.6,251.10001
518342,2020-03-05 07:02:00,20.0,54.3,51.1,206.2
518343,2020-03-05 07:02:00,20.0,54.2,50.3,188.7
518344,2020-03-05 07:03:00,20.0,53.9,49.6,176.10001
518345,2020-03-05 07:03:00,20.0,53.6,51.2,157.89999
518346,2020-03-05 07:03:00,20.1,53.7,51.5,141.60001
518347,2020-03-05 07:03:00,20.3,53.7,52.0,137.7
518348,2020-03-05 07:04:00,20.2,53.5,55.5,138.3
518373,2020-03-05 07:11:00,21.0,50.5,55.5,123.3
518374,2020-03-05 07:11:00,21.0,50.3,56.4,120.0
518378,2020-03-05 07:12:00,21.1,50.0,55.3,120.6
518517,2020-03-05 07:52:00,22.4,51.3,51.0,127.9
518534,2020-03-05 07:57:00,22.8,49.6,54.6,113.8
518539,2020-03-05 07:59:00,23.0,50.2,50.5,118.4
518548,2020-03-05 08:01:00,23.3,49.6,50.3,119.1
518554,2020-03-05 08:03:00,23.4,49.6,49.5,129.3
518560,2020-03-05 08:05:00,23.5,49.2,50.4,126.0
518561,2020-03-05 08:05:00,23.6,49.1,51.2,130.89999
518563,2020-03-05 08:06:00,23.6,48.7,50.3,129.39999
518564,2020-03-05 08:06:00,23.6,48.5,50.4,129.10001
518565,2020-03-05 08:06:00,23.6,48.2,50.5,122.6
518567,2020-03-05 08:07:00,23.7,47.7,50.8,130.7
518568,2020-03-05 08:07:00,23.8,47.6,52.1,133.60001
518569,2020-03-05 08:07:00,23.7,47.5,54.3,135.60001
518570,2020-03-05 08:08:00,23.7,47.5,52.5,137.89999
518572,2020-03-05 08:08:00,23.8,47.0,51.2,132.10001
518577,2020-03-05 08:10:00,23.8,46.4,48.0,120.4
518581,2020-03-05 08:11:00,23.8,46.5,47.7,122.4
518583,2020-03-05 08:11:00,23.8,46.4,47.5,128.10001
518593,2020-03-05 08:14:00,24.0,45.9,45.8,118.6
518680,2020-03-05 08:40:00,25.4,41.8,46.7,117.2
518699,2020-03-05 08:46:00,25.5,41.7,49.2,126.5
518736,2020-03-05 08:56:00,25.5,42.0,48.0,123.4
518737,2020-03-05 08:57:00,25.5,41.6,44.6,111.0
518756,2020-03-05 09:02:00,26.0,40.9,44.9,115.9
518757,2020-03-05 09:02:00,26.0,41.1,43.8,113.0
518765,2020-03-05 09:05:00,26.0,40.7,41.6,107.6
518766,2020-03-05 09:05:00,26.0,40.6,42.7,113.2
518783,2020-03-05 09:10:00,26.1,40.2,41.4,102.7
518786,2020-03-05 09:11:00,26.0,40.0,41.1,98.9
518787,2020-03-05 09:11:00,26.1,40.0,41.0,104.3
518875,2020-03-05 09:36:00,27.2,37.8,34.6,92.9
519879,2020-03-05 15:19:00,33.5,29.3,23.6,60.3
519880,2020-03-05 15:19:00,33.5,29.3,24.5,73.4
520796,2020-03-05 20:11:00,27.3,68.9,61.4,73.5
522769,2020-03-06 05:56:00,22.5,96.8,108.7,150.60001
522770,2020-03-06 05:56:00,22.5,96.8,113.0,160.0
522771,2020-03-06 05:56:00,22.5,96.8,122.3,176.0
522772,2020-03-06 05:57:00,22.5,96.9,120.5,168.89999
522774,2020-03-06 05:57:00,22.5,96.9,114.7,158.60001
522775,2020-03-06 05:57:00,22.5,96.9,114.0,155.39999
522776,2020-03-06 05:58:00,22.5,97.0,116.2,154.5
522777,2020-03-06 05:58:00,22.5,97.0,115.4,153.60001
522778,2020-03-06 05:58:00,22.5,97.1,115.8,159.60001
522782,2020-03-06 05:59:00,22.4,97.1,102.5,140.3
522785,2020-03-06 06:00:00,22.4,97.1,106.7,147.39999
523596,2020-03-06 09:52:00,26.5,65.3,26.6,70.0
523597,2020-03-06 09:53:00,26.5,64.8,26.6,71.2
523671,2020-03-06 10:14:00,27.2,57.2,19.9,57.6
523673,2020-03-06 10:15:00,27.2,57.5,19.7,59.3
523675,2020-03-06 10:15:00,27.1,57.0,20.2,65.3
523676,2020-03-06 10:15:00,27.2,57.0,19.3,60.8
523677,2020-03-06 10:16:00,27.1,57.4,20.1,64.7
523678,2020-03-06 10:16:00,27.1,57.5,21.1,61.1
523699,2020-03-06 10:22:00,27.4,56.7,21.6,62.9
523700,2020-03-06 10:22:00,27.5,56.9,21.2,66.4
523704,2020-03-06 10:24:00,27.7,56.2,21.5,74.0
523705,2020-03-06 10:24:00,27.8,56.1,21.4,79.8
523728,2020-03-06 10:31:00,27.8,56.7,23.5,62.7
523763,2020-03-06 10:41:00,28.4,54.0,20.6,62.6
523764,2020-03-06 10:41:00,28.4,53.9,20.3,62.2
523782,2020-03-06 10:46:00,28.9,51.8,19.5,58.6
523792,2020-03-06 10:49:00,29.2,51.5,17.4,55.3
523793,2020-03-06 10:49:00,28.8,51.5,18.1,51.0
523822,2020-03-06 10:58:00,28.2,52.2,18.8,53.0
523831,2020-03-06 11:00:00,28.7,51.6,17.9,51.9
523832,2020-03-06 11:01:00,28.8,51.5,17.2,47.1
523863,2020-03-06 11:10:00,28.7,51.0,16.9,51.5
523877,2020-03-06 11:14:00,29.2,50.8,17.1,57.1
523878,2020-03-06 11:14:00,29.0,50.6,17.2,55.6
523941,2020-03-06 11:32:00,29.8,49.9,16.7,50.3
523942,2020-03-06 11:33:00,29.7,49.8,15.6,48.4
523943,2020-03-06 11:33:00,29.8,49.9,14.9,48.4
523948,2020-03-06 11:34:00,29.8,49.6,16.2,48.6
523950,2020-03-06 11:35:00,29.7,49.6,13.8,42.6
524016,2020-03-06 11:54:00,31.3,48.2,13.3,52.2
524030,2020-03-06 11:58:00,31.1,47.8,13.6,47.6
524053,2020-03-06 12:05:00,32.1,47.0,14.1,42.2
524167,2020-03-06 12:38:00,32.9,44.7,14.9,51.3
524168,2020-03-06 12:38:00,33.2,44.5,14.6,53.3
524382,2020-03-06 13:40:00,33.7,42.9,13.1,39.2
524470,2020-03-06 14:05:00,34.7,41.0,13.1,39.2
524471,2020-03-06 14:05:00,34.8,41.1,14.2,52.2
524472,2020-03-06 14:06:00,34.9,40.9,13.5,41.8
524513,2020-03-06 14:18:00,35.3,39.8,12.7,46.7
524514,2020-03-06 14:18:00,35.4,39.6,12.0,38.9
524523,2020-03-06 14:21:00,35.6,39.2,11.5,34.0
524574,2020-03-06 14:35:00,35.4,39.8,12.2,32.3
524606,2020-03-06 14:45:00,35.4,39.0,13.0,44.9
524607,2020-03-06 14:45:00,35.4,39.1,12.5,44.5
525489,2020-03-06 19:14:00,28.5,50.4,21.3,64.6
525490,2020-03-06 19:14:00,28.4,50.3,22.0,66.5
525957,2020-03-06 21:53:00,26.6,57.1,26.5,65.6
526010,2020-03-06 22:10:00,26.1,57.9,30.3,77.8
526014,2020-03-06 22:12:00,26.3,58.0,31.5,83.4
526020,2020-03-06 22:14:00,26.2,58.0,31.6,80.5
526021,2020-03-06 22:14:00,26.3,58.1,31.7,82.7
526042,2020-03-06 22:21:00,26.2,58.3,30.6,76.2
528294,2020-03-07 09:25:00,25.8,59.6,25.1,68.6
528295,2020-03-07 09:25:00,25.9,59.6,26.0,81.8
528296,2020-03-07 09:26:00,25.9,59.7,24.7,72.2
528297,2020-03-07 09:26:00,25.9,59.7,25.0,75.2
528298,2020-03-07 09:26:00,25.9,59.6,23.7,64.8
528483,2020-03-07 10:19:00,28.6,57.0,28.1,79.7
528484,2020-03-07 10:20:00,28.6,56.9,27.5,72.7
528486,2020-03-07 10:20:00,28.5,56.9,27.2,67.4
528487,2020-03-07 10:20:00,28.4,56.8,27.8,72.3
528515,2020-03-07 10:29:00,28.6,57.4,26.2,85.9
528516,2020-03-07 10:29:00,28.2,57.1,27.9,88.6
528517,2020-03-07 10:29:00,28.1,57.2,28.2,84.5
528518,2020-03-07 10:30:00,28.1,57.2,27.3,75.8
528575,2020-03-07 10:46:00,29.2,55.9,26.3,62.4
528805,2020-03-07 11:54:00,31.3,48.8,24.9,61.4
528873,2020-03-07 12:14:00,36.8,41.9,18.0,52.7
528880,2020-03-07 12:16:00,35.5,42.0,16.5,54.3
528881,2020-03-07 12:17:00,35.4,42.4,17.5,54.7
528882,2020-03-07 12:17:00,35.4,42.6,18.0,52.8
528972,2020-03-07 12:56:00,36.7,37.9,14.3,50.5
529220,2020-03-07 14:12:00,33.9,38.6,15.5,50.2
529221,2020-03-07 14:12:00,33.8,38.8,15.9,52.3
529323,2020-03-07 14:43:00,37.4,37.6,15.7,46.0
529400,2020-03-07 15:07:00,32.7,40.5,15.4,50.7
529404,2020-03-07 15:08:00,32.3,40.8,15.7,53.6
529432,2020-03-07 15:16:00,31.8,41.5,15.6,48.3
529433,2020-03-07 15:16:00,31.8,41.7,16.1,46.1
529459,2020-03-07 15:25:00,31.9,41.6,16.0,55.5
529460,2020-03-07 15:25:00,31.8,41.6,16.2,56.0
529461,2020-03-07 15:25:00,31.8,41.6,16.1,59.5
529463,2020-03-07 15:26:00,31.9,41.7,15.6,54.6
529464,2020-03-07 15:26:00,31.9,41.8,17.1,76.0
529465,2020-03-07 15:26:00,31.9,41.7,18.1,74.0
530076,2020-03-07 18:35:00,28.2,76.9,48.9,135.39999
538896,2020-03-09 14:19:00,28.6,72.9,41.2,103.7
539795,2020-03-09 18:45:00,27.1,80.4,29.8,93.1
544090,2020-03-10 15:27:00,35.3,51.1,25.1,65.8
547674,2020-03-11 09:13:00,28.1,63.2,16.4,48.5
547677,2020-03-11 09:14:00,28.1,63.4,16.8,47.9
